,sub_id,activity_id,act_level,hr_mean,hr_mean_normal,hr_std,hr_std_normal,hand_tmp_mean,hand_tmp_std,hand_acc_x_mean,hand_acc_x_std,hand_acc_y_mean,hand_acc_y_std,hand_acc_z_mean,hand_acc_z_std,hand_gyr_x_mean,hand_gyr_x_std,hand_gyr_y_mean,hand_gyr_y_std,hand_gyr_z_mean,hand_gyr_z_std,chest_tmp_mean,chest_tmp_std,chest_acc_x_mean,chest_acc_x_std,chest_acc_y_mean,chest_acc_y_std,chest_acc_z_mean,chest_acc_z_std,chest_gyr_x_mean,chest_gyr_x_std,chest_gyr_y_mean,chest_gyr_y_std,chest_gyr_z_mean,chest_gyr_z_std,ankle_tmp_mean,ankle_tmp_std,ankle_acc_x_mean,ankle_acc_x_std,ankle_acc_y_mean,ankle_acc_y_std,ankle_acc_z_mean,ankle_acc_z_std,ankle_gyr_x_mean,ankle_gyr_x_std,ankle_gyr_y_mean,ankle_gyr_y_std,ankle_gyr_z_mean,ankle_gyr_z_std,hand_acc_xy_cor,hand_acc_yz_cor,hand_acc_xz_cor,chest_acc_xy_cor,chest_acc_yz_cor,chest_acc_xz_cor,ankle_acc_xy_cor,ankle_acc_yz_cor,ankle_acc_xz_cor,hand_gyr_xy_cor,hand_gyr_yz_cor,hand_gyr_xz_cor,chest_gyr_xy_cor,chest_gyr_yz_cor,chest_gyr_xz_cor,ankle_gyr_xy_cor,ankle_gyr_yz_cor,ankle_gyr_xz_cor
14012,7,4,moderate,95.6396484375,1.5939941406250189,0.4736915673491267,0.00789485945581887,33.0625,0.0,-10.031254648437502,2.427866806806754,2.579201169921876,1.1603016491587348,1.7871600702539079,1.5319666251113753,-0.05627823387695312,1.0300159061936316,0.015617879960937504,0.5873880252321656,0.06948019472656239,1.7501667011370448,38.125,0.0,0.8252524334179686,1.2289681867762883,9.918187265624987,2.6990441731218175,-0.48010150632812465,1.4103920934913128,-0.003550299140624991,0.28773527346077116,-0.012160895966796866,0.2961376104910518,-0.03151381603515625,0.20994217993167186,32.35888671875,0.02733938999837777,11.501664702031258,6.825347696987592,1.2257541328320327,10.054382564392169,-4.154494367382816,3.9318864905702022,-0.09328343343359378,1.5510119751188698,-0.12939887180468748,1.1529878906447706,-0.3125399300781251,2.826664552069925,-0.3777890778686284,0.6495423955150433,-0.43696111698343354,-0.07338422710584361,0.00803785165936289,-0.07811981437612295,0.14639105612204023,-0.03597723260777515,0.01685113182499628,0.15006592671684946,-0.8845394219294362,-0.33884007113156195,0.24471835267392225,0.3132804433958855,-0.026362773603412555,-0.6591672710600702,-0.6544943086883876,0.22663313177349764
8770,5,17,light,93.466796875,1.3352399553571512,1.2468562039783597,0.01781223148540521,35.375,0.0,-0.6338391541406244,1.2217436654492217,6.186343222656245,0.968208373347131,7.314437246093755,0.787092283351674,-0.03705656960214846,0.21718642024745044,0.08858598725000003,0.34090730961598065,0.01559312041406251,0.35107338451501635,37.4375,0.0,-1.8679371653125005,0.5406472384525313,9.084220703125004,0.2795646328366651,-3.7492471679687442,0.47704371562445336,-0.017746875941406257,0.14593382133395108,0.03715797679296877,0.2816447366538196,-0.034919091320312484,0.09039305564886596,34.479248046875,0.029433883736440604,9.731039609375005,0.21225584482033527,-1.3166922260156255,0.6157376244657553,-0.6136059789257816,0.6406746053293099,0.020064348055878912,0.29990910341715676,-0.008480768761718778,0.17142818436899776,-0.0013716274144335917,0.1585165173512322,0.28694285719139256,-0.751985088290172,-0.26042822349361416,0.33365452930351114,0.47507293517818333,0.21230413416969748,0.3246673453579985,-0.6491172967002735,-0.13383876212637721,-0.4502281138062049,0.8805109770716746,-0.22398247330655405,-0.49892693348668476,-0.6379216806285118,0.07762977291974227,-0.6365383707556562,0.7527544603517927,-0.6917969152332887
3911,2,7,moderate,127.9375,1.728885135135125,0.23461162297798382,0.0031704273375403433,30.382080078125,0.019808517777875165,-9.199570000000007,3.107463521959108,5.096436430000002,3.8781333787291388,2.1837048749414034,1.658913713425182,-0.04883163275976571,1.0963427573453177,0.1046179900195313,0.43112862129716256,-0.12294578017578123,2.8731304535907953,35.375,0.0,0.01689005375000001,1.6322236273358348,8.356054394531249,3.493566586932455,-5.493367722656249,3.114071659216894,0.01063262353906249,0.4655370308919224,-0.0014053504531250094,0.2247195858382402,-0.004478612783203131,0.40555371747095403,34.125,0.0,12.507704305273442,6.661238949117633,0.5221621212695314,10.003306540224099,-2.554661905507811,4.333222552148744,-0.00546720087890627,1.8266380018550756,-0.2765130689648439,0.9210540485612023,0.10938340820312514,3.4543740484202234,-0.46896404109589035,0.46603806324007047,-0.2784756527465669,0.06832989446741082,-0.6030549896755791,-0.041629562633753336,0.21188146709617642,-0.17007371096119292,-0.08051973184691297,-0.18184825518616604,-0.44606911931631305,-0.15781275034046302,-0.11768487285565511,-0.48469606164383566,-0.15325172591867797,-0.7032473696201694,-0.636594309255997,0.40128181469655877
2582,2,3,light,89.337890625,1.2072687922297343,0.46922213734378837,0.0063408396938349956,34.0625,0.0,-8.053891972656247,1.6075823531142506,5.131382240234377,1.7208853801943014,1.0085036708789068,1.5066584445923554,0.1890622580117188,1.1032565777498418,-0.030779150546875026,0.46723955884420976,-0.07329124533203128,0.5230642516580944,37.4375,0.0,0.7298260942578122,0.45319974325075174,9.225694208984375,0.2496097593492919,-3.783640791015625,0.30090377682318054,-0.006540109989453132,0.08998989743862096,0.05040218773320314,0.12198316068378405,-0.01549256024609377,0.09186661132412115,34.75,0.0,9.657950957031256,0.08747070660806264,-1.7170999609374988,0.153829176752367,-1.4906877539062493,0.1343424561224983,0.009623873639062494,0.06155987446804922,-0.009303705355078129,0.03263717286248584,0.000567139218750001,0.04237432470595717,0.45382197620195414,0.029264815827104773,0.1292740271299081,-0.0007881257038592865,-0.040095615785903066,0.24659558097982298,0.2119625995424454,0.025430508670970887,0.1976646440182979,-0.06508735809272038,0.22998268716883533,0.1817377883922134,0.029723370876431482,-0.6067273502393468,-0.03609708471812221,-0.046946972883121045,-0.09751377945434363,-0.4893541824023529
14497,7,5,vigorous,115.57475142045455,1.9262458570075849,1.6767324930468814,0.02794554155078125,32.5,0.0,-4.479029789062503,10.249079703972898,11.799005817773436,17.757320459099255,-1.5338715415429691,4.48171089977169,0.17339754433593746,2.6364405102063118,0.2813047623828124,2.0934104484231546,-0.12027358637890624,3.0663059309245573,36.75,0.0,0.6640639472656241,3.572546347364354,9.878592977539059,11.425519898308897,-0.8431036283378909,3.238915164413595,0.09009399800390624,0.9187598234449827,0.2244140851757813,1.3669105755585218,-0.03157269674414061,0.7130928254386836,32.0,0.0,14.458097832226548,19.293319435011867,4.625710820117191,17.2136432848472,-4.854321934960933,12.272909011404563,0.04714728123046885,2.8102828091989918,-0.15353637783203117,1.3849086268550048,-0.04978405390624998,4.367738381739768,-0.2246009036575457,-0.679517804928989,0.48248269432142,-0.0030843733191426056,0.1343881249928474,-0.20536349077602684,-0.11098379510419887,0.44496479497831337,0.010016568962360238,-0.28393078872981536,0.8297926251130109,-0.15260611574598595,-0.06888251951225094,-0.33853746452318006,-0.16864292580766987,-0.6262213932376602,-0.4676798839278561,0.3925375117302389
10888,6,3,light,89.7099609375,1.4951660156250044,0.4502152246138741,0.007503587076897854,33.681884765625,0.017872361101749213,-8.060814140624998,0.4377704077027123,3.182252732421873,0.5364029607533733,4.196348359374999,0.485451335512855,-0.023515066039062497,0.2774595946004908,-0.01998061263085938,0.10489074363216577,-0.002318547930859373,0.10685047759709382,36.0625,0.0,0.44954932339843773,0.3427545566398656,9.793934560546873,0.325554913470699,0.023069616113281254,0.3131092382096634,-0.005378081757812503,0.09871905490355791,-0.02948793529492187,0.13875599012596374,-0.01372679806132816,0.057298777907859554,34.8609619140625,0.026082801120759915,9.74248871093749,0.08033035924179874,-0.46335993875000026,0.16255181024842935,-1.8813115429687508,0.12201052332369047,0.0070306110171874875,0.03151229801765835,-0.014054020160156252,0.026500971786147333,-0.0003458198737304666,0.04154805253276642,-0.2317111763139974,-0.0822127934112427,0.1869329191383206,0.08312733484756768,0.17593593169557067,-0.06139435117484293,0.2556856197981052,-0.08218348364077975,0.24912727772924168,-0.5667165380631946,0.5501623279088131,-0.7308739886245293,0.25819945482999734,-0.33854819340016706,-0.161194224144837,0.014712061975715543,-0.0770765204964466,0.06483183200581362
13430,7,16,moderate,92.04350142045455,1.5340583570075794,0.8156503181517716,0.0135941719691962,34.1531982421875,0.031100631412462436,-1.6294380634960932,2.7945511814255,2.5645021606445315,6.542827874850434,3.8075119199218825,5.432935707418303,0.40906843238300766,0.8083483282696097,0.20075940839843778,0.8479538358097554,-0.11014478921875004,0.5376303458097433,37.3125,0.0,-4.041022720703126,2.419860726107377,7.943764238281243,1.5531663256732298,-3.3704740039062524,1.4348461424432295,0.05563855352343747,0.42867241838151793,-0.13479077320117194,0.36094756763960306,0.030532277617187534,0.4307756899012346,33.1112060546875,0.025920043494311682,9.67855837890625,0.49443392141045245,-0.1314032883960938,1.154323257876167,-2.045846975898439,1.1101466700403575,-0.20569854987695313,0.5403472411807039,0.03960991268203122,0.28895157197953797,0.020018774537109377,0.30134329747609634,0.04941515103397764,-0.6892636485620444,-0.12518873882766277,0.8693337165926783,0.8619355297282665,0.8986782693515979,0.1261086143746085,-0.1783641457008382,0.2891863485134213,0.40736607142857145,0.06580234833659492,-0.10038885026493174,-0.3439077144917087,0.13651503544820956,-0.7813948398393242,-0.38513592771884053,0.10561515446721827,-0.2827777920829471
4913,3,3,light,92.25390625,1.3566750919117538,2.0362008748094023,0.02994413051190293,32.25,0.0,-5.279412024687497,6.158586118801808,3.818059727109374,2.1115847534432,3.7141818382812475,1.450451241533349,0.12652168715625003,0.8626504849537525,0.21823973782304681,0.8440769156675619,0.025658896743359354,1.6388178362773638,35.298583984375,0.026001836198377527,-0.30753551621093755,0.1588227551989059,9.650827656250009,0.10587604938960733,1.3478850097656239,0.16906437997205062,0.007479865606640627,0.04391219851322527,-0.006679787546874996,0.061754041832746374,-0.022552138900390633,0.03532184179246323,33.1875,0.0,9.646879785156255,0.11541230130253022,1.6702339453125012,0.2682108655314359,0.18046554761855452,0.13349038209399078,0.0052724256328124984,0.029921759398027614,-0.005985775591601567,0.03215866120912614,0.00547170629804688,0.0489655560721425,0.22759599608504205,0.3006827953436985,0.04585273362764763,0.04825519858755679,-0.029773934473311406,-0.07181736032500731,-0.6443776808570284,0.20877585034501697,0.021743510432227765,-0.015600458042591006,-0.3473271572252172,0.06642006491373056,-0.24632777362927868,0.44412534976138984,-0.24848284738673163,0.07421280441400303,-0.2784955396482073,-0.023650736430116386
4171,2,6,moderate,117.490234375,1.5877058699324313,0.49634010134656964,0.0067072986668454205,29.458984375,0.029684929987442703,-5.4202184921875,1.854015780473263,0.7147560558964834,1.7248488738462466,8.03410525390625,1.3349090147479727,-0.039604071335937456,0.540259229631497,-0.023221906583984372,0.20672709185834845,-0.052560281562500075,0.3329846891222149,34.25,0.0,-0.4433073219960941,0.6240629871173815,2.2485216902343743,0.9784637558579169,-9.8111124609375,1.211376917919023,-0.00204029203124999,0.27487307778286274,-0.0074200201035156226,0.1801211597708883,0.04193661574414063,0.37414704946168104,33.0625,0.0,9.544039443359374,3.3670309056345284,1.1753654458984377,2.5022499165867913,-0.26570727349609397,0.979533505505282,-0.05441795359375019,0.489150737462719,0.09722963149707037,0.37306426302558776,-0.04683125205078125,1.494801943577209,-0.132826805169316,0.4131468442874015,-0.1785825190692941,0.045392716236939384,-0.4071836805197926,0.04146791422048272,-0.5601157753115665,0.404330246277795,-0.194187040804065,-0.21624516485277118,-0.27285197153843516,0.25514235073986336,-0.00833843886339166,-0.019758166189905915,-0.0676406982165544,0.30785752552042206,-0.887903083908401,-0.2986202306565501
8903,5,16,moderate,89.1708984375,1.273869977678566,1.0718886871232414,0.01531269553033203,35.451416015625,0.026001836198377527,-10.153978584375006,4.338303701910886,3.4386261837890633,3.891224172960802,1.883527011542969,2.190946026757289,0.04074207624023424,0.9483551868555395,0.10659736730468744,1.1859673881044057,-0.06572767986328139,2.2703095332423398,37.6827392578125,0.016579557308411697,-2.034818344863282,1.4448881136250185,1.7856592097656248,2.5997310367153053,-9.430962480468754,1.1765438207542378,0.009802500703125093,0.6427533177915817,0.014319576345703144,0.5534587191840502,0.04135866139062497,0.3188005768352942,34.375,0.0,9.726974902343756,0.7320324898047067,0.08808518755859408,1.8621692880838605,-0.5423225172070316,1.9968759070290332,-0.10510778055664077,0.7571211614725596,-0.011116813691406253,0.2715379777040163,0.03156078963476565,0.2961986557326732,0.14118585520025664,0.39814165121708384,0.10773840163109333,0.3820050435112989,0.4695622626738674,0.44659429308170423,-0.11403046657595274,-0.5073542888604017,0.2787800575430054,0.4460155990718806,-0.8072200514127784,-0.4718845308190568,-0.13225611832091644,0.14029472940341722,0.09639860209885445,-0.26205594966297024,-0.004495399558028373,-0.19736413391328578
724,1,17,light,95.98046875,1.2797395833333203,0.807078895011781,0.010761051933490398,33.2864990234375,0.03080601001351158,-1.2024514646484372,3.261242852793267,6.523170226171878,3.168345667765425,5.573152274218753,2.8899970390368956,0.18252683320312488,1.5294885521836978,0.05609076642382825,1.0338208127015294,0.23534468548828147,0.8798831633370053,35.125,0.0,0.20163127621093757,0.8771659040105356,9.493260996093758,0.18759407317559193,-2.673894804687502,0.4279351647970565,-0.04541391163867188,0.11054109958346699,0.07434394989453122,0.37118474003127333,-0.018096416238867197,0.15200687542247016,33.875,0.0,9.569019804687498,0.7622576845747909,-1.2704085808593752,1.4590556823488328,-1.2189687673828107,1.6542694274932614,0.08817797763085937,0.4240089748197125,0.08785982204492186,0.21369733352635809,-0.08035355265625002,0.41416741603226315,0.5321632062462092,-0.7170148723692794,-0.6216548255627654,-0.03919501389591175,0.18823646219819848,0.3881002417127226,0.31973081225377353,-0.20586308565075023,0.2374691809959692,-0.3957273856730868,0.48535392061775445,-0.12425988630251426,0.3094479921264348,-0.6389225060367815,-0.5595539397866813,0.2741524902438745,-0.019203706326318078,-0.37454026762110754
